,id,Ra,Rms,Rsk,Rku
325,example,0.0005411671947101138,0.0006776657108709045,-0.035283152376092655,-0.653942180258595
326,example,0.0005275144946255944,0.0006640738741185726,-0.05929710442398608,-0.6109688517130212
327,example,0.0005153853389416425,0.0006526481549625073,-0.09331175868535359,-0.554065418513559
328,example,0.0005087516990156709,0.0006451787467111544,-0.13542638356221856,-0.4976082738938965
329,example,0.0005084690754585181,0.0006428697618643419,-0.18087928455513017,-0.4682717382728927
330,example,0.0005164972047939872,0.000645785391184587,-0.22461762274786332,-0.48665111762102864
331,example,0.0005293377605502019,0.0006528320030342597,-0.263440713707948,-0.5488728594426746
332,example,0.0005438995034429663,0.0006621281791852485,-0.2963948112050406,-0.6320128169305783
333,example,0.0005566807951863079,0.0006719028253476847,-0.3217546534289964,-0.7122183700969571
334,example,0.0005672520228647158,0.000681664728989286,-0.33692396880936554,-0.7780515924337359
335,example,0.000577284250224183,0.0006921262445135316,-0.3423386788004017,-0.8320965361361772
336,example,0.0005882542770524646,0.000703647817538954,-0.34196002650436047,-0.8832897474671233
337,example,0.0005994306485333309,0.0007152113857471048,-0.3392505392710241,-0.9352350496654185
338,example,0.0006104003148305527,0.0007249396076064255,-0.3366343396760428,-0.980277023953152
339,example,0.0006189684299218442,0.0007316032381997091,-0.33720973158705037,-1.0074211539082343
340,example,0.0006249716606945337,0.0007356309262126494,-0.34286654556812846,-1.0133913383393005
341,example,0.0006293999833726938,0.0007381448178605718,-0.3515256032470224,-1.0044364760279212
342,example,0.000633809618387128,0.0007391781099142857,-0.35828532262612833,-0.9899307182916472
343,example,0.0006355108009967834,0.000737490363525277,-0.35910637306799104,-0.9776283423999481
344,example,0.0006328372258707074,0.0007319563660005433,-0.35426419115606644,-0.9690289769017113
345,example,0.0006255010563831584,0.0007224757277802651,-0.34989531725677475,-0.9570296269993008
346,example,0.00061340583080125,0.0007096703017521107,-0.35550666198227465,-0.9338827397435936
347,example,0.0005985826305745749,0.0006943011875511068,-0.3778498800222638,-0.9004217234186962
348,example,0.0005825323415053475,0.0006769559593226319,-0.41480755989790663,-0.8648888863204491
349,example,0.0005654724664769096,0.0006579952283792247,-0.4556896264317007,-0.8356942203447772
350,example,0.0005477381930079028,0.000637853257683734,-0.49042018460681774,-0.8162959861153136
351,example,0.0005298368500352649,0.0006176023303794327,-0.5175839690625724,-0.8030907112460568
352,example,0.0005121995870893264,0.0005986646246810338,-0.5418469031932831,-0.788770922722235
353,example,0.0004950536886040351,0.0005816714582080916,-0.5677651340867351,-0.7676029301511211
354,example,0.00047888664193700153,0.0005663367140372649,-0.5981824283044828,-0.7353813828951234
355,example,0.0004652015630837799,0.0005520985499115908,-0.6333166313338361,-0.6894207824525522
356,example,0.00045288781226538935,0.0005384460046196735,-0.669687956770376,-0.631655684556649
357,example,0.00044103878633775347,0.0005254132532907406,-0.7028744674567039,-0.568534957712441
358,example,0.00042980662932487875,0.0005134572649734231,-0.7286604882345842,-0.5123261976193954
359,example,0.0004188121170434406,0.0005023012461557851,-0.7419858404234178,-0.474483732633491
360,example,0.00040689053381827385,0.0004905323081042293,-0.7397184882913094,-0.4526072856772978
361,example,0.00039211414719162585,0.0004766891950758927,-0.7201628362205732,-0.43859121168231674
362,example,0.00037559385534103283,0.0004605407107528577,-0.6780931440561226,-0.434049969937929
363,example,0.00036009937205567057,0.0004433390189585178,-0.6064332912781374,-0.4432781530851275
364,example,0.0003481000601758092,0.0004273457534313254,-0.5016528970014689,-0.4663387912742971
365,example,0.0003393163113242033,0.0004145996618745095,-0.3676713715077769,-0.510589331798196
366,example,0.00033232917575591023,0.0004056454173464572,-0.21937125728998147,-0.5755396489738254
367,example,0.00032655845397000635,0.0004001421343967165,-0.07212063441924318,-0.6329589270630587
368,example,0.00032076406991865113,0.0003983342662643919,0.06707887304524429,-0.6504727651198885
369,example,0.0003199031883267034,0.00040077135773764573,0.18785242927150542,-0.6170156588430502
370,example,0.00032448670876472044,0.00040678334142565383,0.2784874833772966,-0.552555921293183
371,example,0.00033144632060030596,0.00041468835956867195,0.338567589080931,-0.491115895429981
372,example,0.00033861298051155386,0.0004235998422731296,0.36883172533354325,-0.4550474951454304
373,example,0.00034677167244368337,0.0004333865634092364,0.3695685424556693,-0.4468814766220568
374,example,0.00035479584178346366,0.00044303219989236893,0.35265436949007256,-0.44361069952468535
375,example,0.00035990389999127054,0.0004507689567646553,0.3315085192775042,-0.41499922923472754
376,example,0.00036162182955981365,0.0004553999239690531,0.31285130114899745,-0.3517673924452107
377,example,0.00035970380863990776,0.0004565807958933763,0.30688583471351777,-0.2600545397784302
378,example,0.0003547845125490743,0.00045420412805181334,0.3302400448300854,-0.14569928003190213
379,example,0.0003471217605964681,0.0004483049650822039,0.3897166497225564,-0.01739101649943864
380,example,0.00033870610468207034,0.00044006602716987786,0.4687770110579392,0.11337835706456012
381,example,0.00033227722334988434,0.00043200846223490845,0.5406520768837543,0.24176947586331243
382,example,0.0003289459435101993,0.0004263112990874093,0.5885793266486834,0.36407392861652665
383,example,0.00033023772844501534,0.0004235221756127752,0.6040927477506332,0.4454852904071047
384,example,0.00033536715093914865,0.0004229224434173206,0.5841222439116065,0.4327978649420485
385,example,0.00034035354008620124,0.00042336307454482035,0.5375184006843452,0.3247733487187814
386,example,0.0003439262644265143,0.0004237734591009779,0.4791100620969774,0.1710309410300841
387,example,0.00034582156174431736,0.000423699781957007,0.4189304977715662,0.020658173391790324
388,example,0.00034721251886691906,0.00042366892465049277,0.36161313297197684,-0.10057908661614379
389,example,0.00034876850678368967,0.0004245072908241582,0.30970651029285934,-0.19489614376338915
390,example,0.00035206847382336675,0.0004264740369129984,0.26580477883925197,-0.2774184798286994
391,example,0.0003564241062095187,0.0004292550607012072,0.23458594479177486,-0.34895211177559515
392,example,0.0003597963647079463,0.0004322169885064877,0.22287148874793672,-0.39007854030816214
393,example,0.0003608006152067454,0.00043444736544266,0.23729512686636006,-0.38040399580107076
394,example,0.0003599528966821536,0.00043493968802611575,0.2817151972250093,-0.31309774216204733
395,example,0.00035693702260927436,0.0004331713771206196,0.3552019205465541,-0.1943018271538146
396,example,0.00035108357858185254,0.000429414695432222,0.44916357578390864,-0.04539738512478486
397,example,0.00034494398785203667,0.0004243557380146322,0.5462346996735125,0.09464824291165597
398,example,0.00033892330412806413,0.0004186587468919941,0.6269613737793982,0.1875054960072946
399,example,0.0003333634095066444,0.00041325823023527557,0.6824514954950693,0.22015313813827841
400,example,0.00032957565848798823,0.0004096569036435941,0.7175208676520948,0.2100186446954102
401,example,0.00032918278696599586,0.0004090404766482643,0.7382161792391021,0.1723964847586772
402,example,0.00033129153176560887,0.0004112312358698855,0.744193302717394,0.09594226280442664
403,example,0.0003346141708404306,0.0004149466816383919,0.7354597681909776,-0.025494347663519434
404,example,0.00033955223208557197,0.0004187388936539836,0.7183286918937954,-0.16428297519086854
405,example,0.0003439289248472923,0.00042181596575699014,0.7018352011375167,-0.2841565340742469
406,example,0.0003465225069134826,0.0004244169028935231,0.6882189758607892,-0.3753488975951482
407,example,0.0003479832404874017,0.00042680410301651614,0.6724331463687501,-0.44806766763017425
408,example,0.0003482591092174891,0.0004281459521358762,0.6515018327290814,-0.5045902330563479
409,example,0.00034770160317534264,0.00042744576736892544,0.6261539303169634,-0.53183191212596
410,example,0.00034533744558403216,0.000424819987732901,0.6012812540174908,-0.5176224292808844
411,example,0.00034068219864433186,0.00042106950578735985,0.5874525762840184,-0.46877934624980355
412,example,0.00033650214288878487,0.00041666693723937666,0.5901376703712491,-0.4083340498720096
413,example,0.0003322751594184374,0.00041164769070843154,0.6025646510517675,-0.3602302748329964
414,example,0.00032638762231155876,0.0004061070197208525,0.6156652117005577,-0.3346052591769908
415,example,0.0003206011451159921,0.0004000176720164705,0.6286527460617755,-0.31871077122946323
416,example,0.0003146831599416812,0.00039281694969674994,0.6464449295726077,-0.2989129004188933
417,example,0.0003085929457348427,0.00038411675354336886,0.6692923357757657,-0.2912712339673198
418,example,0.0003060793032737558,0.0003746109604360235,0.6894559628712686,-0.3419581346533538
419,example,0.0003062783760897971,0.00036634146714121347,0.6996050660937783,-0.47577211238146777
420,example,0.0003083514872872539,0.0003620251915185526,0.6996896557931829,-0.637722393541468
421,example,0.00031117480602150854,0.0003632658006094565,0.6903558632147352,-0.7325137553908148
422,example,0.0003134099368267392,0.0003694681915725605,0.6702068577561854,-0.7130666515016664
423,example,0.0003150092925713154,0.000378835883221908,0.6428211913240492,-0.6089668492665754
424,example,0.0003226572058154043,0.00039000754054189547,0.6142975478063601,-0.4867269937364562
425,example,0.0003334082543403202,0.0004027237038109226,0.5844628876255779,-0.4017072637707546
426,example,0.00034626098877376413,0.00041739238735817276,0.5509513353443432,-0.3687430516825576
427,example,0.0003608655883054194,0.00043428969132536086,0.5134296579787127,-0.3685312862034511
428,example,0.00037690908221990556,0.00045277799825232495,0.47264210380240823,-0.38468548089839727
429,example,0.00039098280141225937,0.00047088946130618135,0.43340406872620174,-0.4099320577690886
430,example,0.0004029055722480355,0.00048637537561974325,0.4003875316044143,-0.4370321160204065
431,example,0.0004129045693477951,0.0004983964163413319,0.3692322426931544,-0.46598055445530306
432,example,0.0004234512263926141,0.000507427340227918,0.33231294984171844,-0.5017696236441145
433,example,0.0004326289706812967,0.0005139495546347253,0.2903329264393463,-0.5460174920208836
434,example,0.00043959250571402924,0.0005182669508901119,0.24750534729905674,-0.6049905362786956
435,example,0.00044476167643482965,0.0005211535482287873,0.203871046038171,-0.6926950099130109
436,example,0.00045013695379170015,0.0005237714641831143,0.16175887323552235,-0.8105909191432925
437,example,0.00045560017261431365,0.0005270110695763443,0.12867586928705627,-0.9368815234952801
438,example,0.00046156741805716177,0.0005311504419065957,0.11293433389361093,-1.0478995466860759
439,example,0.000468268971028429,0.0005361533177435894,0.1212279682314178,-1.1299067104070952
440,example,0.0004747483970485328,0.0005423453244161832,0.15284000865665529,-1.1726841638061645
441,example,0.0004805412581694994,0.0005503816415046538,0.19664387787737317,-1.1762592374096439
442,example,0.00048645546014101807,0.0005605499439997369,0.23778672378833432,-1.1559480435654603
443,example,0.0004936013925754381,0.0005727987159106601,0.2657529596716277,-1.1263371776467976
444,example,0.000502519890041613,0.0005875040073705308,0.2790297887998208,-1.0906895280379234
445,example,0.0005141228773982302,0.0006053513139864889,0.2832836316028272,-1.0481868225097257
446,example,0.0005287906595392787,0.000626279602132693,0.284700422355756,-1.0003533886306624
447,example,0.0005452451529953068,0.0006493910669505597,0.2888076163624022,-0.9484464100633585
448,example,0.0005626668639506865,0.0006740277726636645,0.3021626745487582,-0.8913113727412254
449,example,0.0005806590641657891,0.0007003770814279768,0.32690024219512753,-0.8295832002457328
450,example,0.0006007824266368207,0.0007290511961991807,0.3567181263833538,-0.7704418972981029
451,example,0.0006235022859002005,0.0007602984972209273,0.382619801373491,-0.7250507174561864
452,example,0.0006483817600023108,0.000793529211672089,0.400310299363541,-0.699888857259829
453,example,0.0006743370949831736,0.0008275614363414041,0.4120426627325896,-0.6917091696440143
454,example,0.0006998104744210309,0.0008611925761981391,0.4211067370659221,-0.6928282846057119
455,example,0.0007232927666904681,0.0008935305506062802,0.425782483981473,-0.7020173829897014
456,example,0.000744299099525969,0.0009239175495547479,0.4231379418929634,-0.7256266106591052
457,example,0.0007661697424815187,0.0009515368958714394,0.4155608968150987,-0.7639568759983697
458,example,0.0007893654925740674,0.0009757836228756737,0.4073294067458806,-0.8088351196221488
459,example,0.0008105753462668404,0.000996988547264262,0.399219854806555,-0.8545909035155006
460,example,0.0008315857753998786,0.001016155415050056,0.38927744229744016,-0.9003827708586121
461,example,0.0008552908054165846,0.0010344081087965329,0.37644606096418765,-0.9474094268621349
462,example,0.0008797209263485055,0.0010526824095786094,0.36165064591531665,-0.9957682200437614
463,example,0.000904126678710833,0.0010714272617183104,0.34541697519648795,-1.0433037049253848
464,example,0.0009276256702189462,0.0010905363376731301,0.3274281116986831,-1.086972913971943
465,example,0.000949385536480682,0.0011095559084638726,0.3090437011085817,-1.1234190399932493
466,example,0.0009697285176200692,0.0011281155653834964,0.2936394214010966,-1.1504512889613399
467,example,0.0009890419662680738,0.0011462786114667168,0.2841473402073379,-1.1681948814711862
468,example,0.0010075890992708055,0.0011643857177172784,0.2802825151361954,-1.1774615084403626
469,example,0.0010251074441004957,0.0011824425381651968,0.27763716621614926,-1.178736409548703
470,example,0.0010410229364642787,0.0011996717975040797,0.2707065686748925,-1.1731364676504796
471,example,0.0010539026100479557,0.0012148699422539723,0.2569162858919872,-1.1622013407280982
472,example,0.001062446672882346,0.001227091814712281,0.23748972912578717,-1.1467649816337135
473,example,0.0010661991834537135,0.001235958217470027,0.21612356634286797,-1.1262293470213622
474,example,0.0010655028108886358,0.0012416340613158007,0.19705779736212237,-1.09895146590811
475,example,0.0010615023679131734,0.0012450067176956923,0.18225917229190822,-1.0649345079849135
476,example,0.0010560630874520884,0.0012474849949387187,0.17045558423278998,-1.0281597608187907
477,example,0.0010505994562446546,0.0012496718213900499,0.1601375120234069,-0.9943448478107113
478,example,0.0010444679522230492,0.0012507565537791825,0.1518970575562563,-0.964806690734894
479,example,0.0010366752209526953,0.0012501829291625861,0.14522465568579784,-0.9336764913861324
480,example,0.001028679906920647,0.0012494813639707526,0.13481961309648174,-0.8947948112726944
481,example,0.0010224958028472006,0.0012512858424187665,0.11525874884815472,-0.8512896622696315
482,example,0.0010203799412799518,0.0012563889781294407,0.08753282576231355,-0.8096344944272005
483,example,0.0010200268702755116,0.0012629834126750884,0.05674234540620334,-0.7699385955185365
484,example,0.0010193236018317304,0.0012684993440006359,0.028199708217565858,-0.7309355419937944
485,example,0.001017119512538902,0.0012713809219715277,0.005412865115184634,-0.6945421515861381
486,example,0.0010152263660455963,0.0012718106818342012,-0.012377501711210964,-0.662127145889579
487,example,0.0010151421714394097,0.001271535717432795,-0.03034873730290425,-0.6306003001665781
488,example,0.0010164386901957065,0.0012728743290569642,-0.05419191899692665,-0.5969697569259083
489,example,0.001021095796100119,0.001277499296344395,-0.08713636684709028,-0.5628232365899164
490,example,0.0010299899384926855,0.0012862843008623703,-0.13003999398413071,-0.5327328884557021
491,example,0.0010429086388941305,0.0012998293570561203,-0.17956235057831657,-0.5104646532542887
492,example,0.0010599076546465062,0.001318549062508594,-0.22844418492934154,-0.49520573483021524
493,example,0.0010806878176446298,0.0013420766446598613,-0.27072528774865867,-0.4843159152022163
494,example,0.0011039794189931216,0.0013687258978811808,-0.30544867062981457,-0.4757686369831542
495,example,0.0011276366100786877,0.001396362787088804,-0.33495528987799444,-0.4676782307835312
496,example,0.0011505036995070627,0.0014240576366006074,-0.36051944181274925,-0.46017010629393074
497,example,0.0011729983789519887,0.0014526763097519187,-0.3795928486509578,-0.4575425273518632
498,example,0.001196539430198213,0.001483516357174495,-0.3860755630273986,-0.4643303352178778
499,example,0.001219996821233306,0.0015144501878842133,-0.3768300203730375,-0.47554600539889913
500,example,0.0012363997087030123,0.0015358397485759148,-0.36273655017468576,-0.480857278355856
